26-Apr-2017 08:45:43 - INFO    :: RSSCHECK : delaying thread for 30 seconds to avoid locks.
26-Apr-2017 08:46:38 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:46:38 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:46:38 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:46:38 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:46:38 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:46:38 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:46:39 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:46:39 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:46:39 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:46:39 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:46:39 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:46:39 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:46:41 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:46:41 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:46:41 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:46:41 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:46:41 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:46:41 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:46:41 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:46:41 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:46:41 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:46:41 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:46:41 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:46:41 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:46:41 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:46:41 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:46:44 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:46:44 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:46:44 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:46:44 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:46:44 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:46:44 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:46:44 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:46:44 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:46:45 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:46:45 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:46:45 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:46:45 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:46:45 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:46:45 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:46:47 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:46:47 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:46:47 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:46:47 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:46:47 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:46:47 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:46:47 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:46:47 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:46:48 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:46:48 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:46:48 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:46:48 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:46:48 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:46:48 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:46:50 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:46:50 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:46:50 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:46:50 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:46:50 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:46:50 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:46:50 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:46:50 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:46:50 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:46:50 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:46:50 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:46:50 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:46:50 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:46:50 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:46:53 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:46:53 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:46:53 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:46:53 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:46:53 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:46:53 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:46:53 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:46:53 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:46:53 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:46:53 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:46:53 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:46:53 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:46:53 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:46:53 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:46:56 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:46:56 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:46:56 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:46:56 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:46:56 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:46:56 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:46:56 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:46:56 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:46:56 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:46:56 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:46:56 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:46:56 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:46:56 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:46:56 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:46:59 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:46:59 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:46:59 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:46:59 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:46:59 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:46:59 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:46:59 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:46:59 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:46:59 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:46:59 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:46:59 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:46:59 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:46:59 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:46:59 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:47:02 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:47:02 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:47:02 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:47:02 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:47:02 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:47:02 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:47:02 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:47:02 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:47:02 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:47:02 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:47:02 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:47:02 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:47:02 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:47:02 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:47:05 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:47:05 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:47:05 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:47:05 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:47:05 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:47:05 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:47:05 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:47:05 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:47:05 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:47:05 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:47:05 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:47:05 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:47:05 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:47:05 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:47:08 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:47:08 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:47:08 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:47:08 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:47:08 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:47:08 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:47:08 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:47:08 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:47:08 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:47:08 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:47:08 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:47:08 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:47:08 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:47:08 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:47:11 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:47:11 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:47:11 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:47:11 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:47:11 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:47:11 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:47:11 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:47:11 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:47:11 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:47:11 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:47:11 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:47:11 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:47:11 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:47:11 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:47:14 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:47:14 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:47:14 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:47:14 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:47:14 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
